,Price,Ticker,value
5873,Close,AAPL,171.77000427246094
5874,Close,AAPL,173.55999755859375
5875,Close,AAPL,173.75
5876,Close,AAPL,172.57000732421875
5877,Close,AAPL,172.07000732421875
5878,Close,AAPL,172.07000732421875
5879,Close,AAPL,172.69000244140625
5880,Close,AAPL,175.0500030517578
5881,Close,AAPL,175.16000366210938
5882,Close,AAPL,174.1999969482422
5883,Close,AAPL,171.55999755859375
5884,Close,AAPL,171.83999633789062
5885,Close,AAPL,172.99000549316406
5886,Close,AAPL,175.42999267578125
5887,Close,AAPL,177.3000030517578
5888,Close,AAPL,177.25
5889,Close,AAPL,180.08999633789062
5890,Close,AAPL,180.9499969482422
5891,Close,AAPL,179.5800018310547
5892,Close,AAPL,179.2100067138672
5893,Close,AAPL,177.82000732421875
5894,Close,AAPL,180.57000732421875
5895,Close,AAPL,180.9600067138672
5896,Close,AAPL,183.7899932861328
5897,Close,AAPL,183.30999755859375
5898,Close,AAPL,183.9499969482422
5899,Close,AAPL,186.00999450683594
5900,Close,AAPL,184.9199981689453
5901,Close,AAPL,185.00999450683594
5902,Close,AAPL,183.9600067138672
5903,Close,AAPL,187.0
5904,Close,AAPL,186.67999267578125
5905,Close,AAPL,185.27000427246094
5906,Close,AAPL,188.05999755859375
5907,Close,AAPL,189.25
5908,Close,AAPL,189.58999633789062
5909,Close,AAPL,193.97000122070312
5910,Close,AAPL,192.4600067138672
5911,Close,AAPL,191.3300018310547
5912,Close,AAPL,191.80999755859375
5913,Close,AAPL,190.67999267578125
5914,Close,AAPL,188.61000061035156
5915,Close,AAPL,188.0800018310547
5916,Close,AAPL,189.77000427246094
5917,Close,AAPL,190.5399932861328
5918,Close,AAPL,190.69000244140625
5919,Close,AAPL,193.99000549316406
5920,Close,AAPL,193.72999572753906
5921,Close,AAPL,195.10000610351562
5922,Close,AAPL,193.1300048828125
5923,Close,AAPL,191.94000244140625
5924,Close,AAPL,192.75
5925,Close,AAPL,193.6199951171875
5926,Close,AAPL,194.5
5927,Close,AAPL,193.22000122070312
5928,Close,AAPL,195.8300018310547
5929,Close,AAPL,196.4499969482422
5930,Close,AAPL,195.61000061035156
5931,Close,AAPL,192.5800018310547
5932,Close,AAPL,191.1699981689453
5933,Close,AAPL,181.99000549316406
5934,Close,AAPL,178.85000610351562
5935,Close,AAPL,179.8000030517578
5936,Close,AAPL,178.19000244140625
5937,Close,AAPL,177.97000122070312
5938,Close,AAPL,177.7899932861328
5939,Close,AAPL,179.4600067138672
5940,Close,AAPL,177.4499969482422
5941,Close,AAPL,176.57000732421875
5942,Close,AAPL,174.0
5943,Close,AAPL,174.49000549316406
5944,Close,AAPL,175.83999633789062
5945,Close,AAPL,177.22999572753906
5946,Close,AAPL,181.1199951171875
5947,Close,AAPL,176.3800048828125
5948,Close,AAPL,178.61000061035156
5949,Close,AAPL,180.19000244140625
5950,Close,AAPL,184.1199951171875
5951,Close,AAPL,187.64999389648438
5952,Close,AAPL,187.8699951171875
5953,Close,AAPL,189.4600067138672
5954,Close,AAPL,189.6999969482422
5955,Close,AAPL,182.91000366210938
5956,Close,AAPL,177.55999755859375
5957,Close,AAPL,178.17999267578125
5958,Close,AAPL,179.36000061035156
5959,Close,AAPL,176.3000030517578
5960,Close,AAPL,174.2100067138672
5961,Close,AAPL,175.74000549316406
5962,Close,AAPL,175.00999450683594
5963,Close,AAPL,177.97000122070312
5964,Close,AAPL,179.07000732421875
5965,Close,AAPL,175.49000549316406
5966,Close,AAPL,173.92999267578125
5967,Close,AAPL,174.7899932861328
5968,Close,AAPL,176.0800018310547
5969,Close,AAPL,171.9600067138672
5970,Close,AAPL,170.42999267578125
5971,Close,AAPL,170.69000244140625
5972,Close,AAPL,171.2100067138672
5973,Close,AAPL,173.75
5974,Close,AAPL,172.39999389648438
5975,Close,AAPL,173.66000366210938
5976,Close,AAPL,174.91000366210938
5977,Close,AAPL,177.49000549316406
5978,Close,AAPL,178.99000549316406
5979,Close,AAPL,178.38999938964844
5980,Close,AAPL,179.8000030517578
5981,Close,AAPL,180.7100067138672
5982,Close,AAPL,178.85000610351562
5983,Close,AAPL,178.72000122070312
5984,Close,AAPL,177.14999389648438
5985,Close,AAPL,175.83999633789062
5986,Close,AAPL,175.4600067138672
5987,Close,AAPL,172.8800048828125
5988,Close,AAPL,173.0
5989,Close,AAPL,173.44000244140625
5990,Close,AAPL,171.10000610351562
5991,Close,AAPL,166.88999938964844
5992,Close,AAPL,168.22000122070312
5993,Close,AAPL,170.2899932861328
5994,Close,AAPL,170.77000427246094
5995,Close,AAPL,173.97000122070312
5996,Close,AAPL,177.57000732421875
5997,Close,AAPL,176.64999389648438
5998,Close,AAPL,179.22999572753906
5999,Close,AAPL,181.82000732421875
6000,Close,AAPL,182.88999938964844
6001,Close,AAPL,182.41000366210938
6002,Close,AAPL,186.39999389648438
6003,Close,AAPL,184.8000030517578
6004,Close,AAPL,187.44000244140625
6005,Close,AAPL,188.00999450683594
6006,Close,AAPL,189.7100067138672
6007,Close,AAPL,189.69000244140625
6008,Close,AAPL,191.4499969482422
6009,Close,AAPL,190.63999938964844
6010,Close,AAPL,191.30999755859375
6011,Close,AAPL,189.97000122070312
6012,Close,AAPL,189.7899932861328
6013,Close,AAPL,190.39999389648438
6014,Close,AAPL,189.3699951171875
6015,Close,AAPL,189.9499969482422
6016,Close,AAPL,191.24000549316406
6017,Close,AAPL,189.42999267578125
6018,Close,AAPL,193.4199981689453
6019,Close,AAPL,192.32000732421875
6020,Close,AAPL,194.27000427246094
6021,Close,AAPL,195.7100067138672
6022,Close,AAPL,193.17999267578125
6023,Close,AAPL,194.7100067138672
6024,Close,AAPL,197.9600067138672
6025,Close,AAPL,198.11000061035156
6026,Close,AAPL,197.57000732421875
6027,Close,AAPL,195.88999938964844
6028,Close,AAPL,196.94000244140625
6029,Close,AAPL,194.8300018310547
6030,Close,AAPL,194.67999267578125
6031,Close,AAPL,193.60000610351562
6032,Close,AAPL,193.0500030517578
6033,Close,AAPL,193.14999389648438
6034,Close,AAPL,193.5800018310547
6035,Close,AAPL,192.52999877929688
6036,Close,AMZN,94.90049743652344
6037,Close,AMZN,93.74849700927734
6038,Close,AMZN,95.14399719238281
6039,Close,AMZN,95.34300231933594
6040,Close,AMZN,94.59850311279297
6041,Close,AMZN,95.05249786376953
6042,Close,AMZN,94.15799713134766
6043,Close,AMZN,94.56500244140625
6044,Close,AMZN,93.47200012207031
6045,Close,AMZN,93.10099792480469
6046,Close,AMZN,93.89700317382812
6047,Close,AMZN,93.23600006103516
6048,Close,AMZN,94.5999984741211
6049,Close,AMZN,94.37300109863281
6050,Close,AMZN,94.22899627685547
6051,Close,AMZN,93.08200073242188
6052,Close,AMZN,91.41699981689453
6053,Close,AMZN,92.6624984741211
6054,Close,AMZN,92.9000015258789
6055,Close,AMZN,93.53399658203125
6056,Close,AMZN,100.43599700927734
6057,Close,AMZN,100.20999908447266
6058,Close,AMZN,102.4834976196289
6059,Close,AMZN,101.99349975585938
6060,Close,AMZN,102.5114974975586
6061,Close,AMZN,103.96399688720703
6062,Close,AMZN,106.69550323486328
6063,Close,AMZN,107.54000091552734
6064,Close,AMZN,108.0
6065,Close,AMZN,107.49349975585938
6066,Close,AMZN,106.74349975585938
6067,Close,AMZN,107.78350067138672
6068,Close,AMZN,108.51100158691406
6069,Close,AMZN,107.65499877929688
6070,Close,AMZN,104.79850006103516
6071,Close,AMZN,100.4645004272461
6072,Close,AMZN,98.63700103759766
6073,Close,AMZN,98.97949981689453
6074,Close,AMZN,94.21499633789062
6075,Close,AMZN,94.1875
6076,Close,AMZN,97.69750213623047
6077,Close,AMZN,95.44950103759766
6078,Close,AMZN,98.79149627685547
6079,Close,AMZN,96.20149993896484
6080,Close,AMZN,95.05449676513672
6081,Close,AMZN,90.03050231933594
6082,Close,AMZN,94.59100341796875
6083,Close,AMZN,91.04299926757812
6084,Close,AMZN,83.83049774169922
6085,Close,AMZN,89.25
6086,Close,AMZN,84.4574966430664
6087,Close,AMZN,90.39199829101562
6088,Close,AMZN,91.5
6089,Close,AMZN,94.04650115966797
6090,Close,AMZN,92.30449676513672
6091,Close,AMZN,95.1415023803711
6092,Close,AMZN,97.00499725341797
6093,Close,AMZN,94.29199981689453
6094,Close,AMZN,97.77449798583984
6095,Close,AMZN,95.00499725341797
6096,Close,AMZN,98.19750213623047
6097,Close,AMZN,97.48600006103516
6098,Close,AMZN,95.38500213623047
6099,Close,AMZN,95.94149780273438
6100,Close,AMZN,95.32949829101562
6101,Close,AMZN,99.87950134277344
6102,Close,AMZN,100.58000183105469
6103,Close,AMZN,102.1500015258789
6104,Close,AMZN,102.13800048828125
6105,Close,AMZN,108.44349670410156
6106,Close,AMZN,114.16600036621094
6107,Close,AMZN,115.38400268554688
6108,Close,AMZN,120.40950012207031
6109,Close,AMZN,118.75
6110,Close,AMZN,119.68049621582031
6111,Close,AMZN,116.40599822998047
6112,Close,AMZN,118.17449951171875
6113,Close,AMZN,119.97250366210938
6114,Close,AMZN,120.51100158691406
6115,Close,AMZN,118.80000305175781
6116,Close,AMZN,115.7040023803711
6117,Close,AMZN,118.635498046875
6118,Close,AMZN,123.69999694824219
6119,Close,AMZN,114.302001953125
6120,Close,AMZN,115.79949951171875
6121,Close,AMZN,115.88999938964844
6122,Close,AMZN,117.56300354003906
6123,Close,AMZN,118.38050079345703
6124,Close,AMZN,118.98049926757812
6125,Close,AMZN,120.44999694824219
6126,Close,AMZN,117.84750366210938
6127,Close,AMZN,118.39600372314453
6128,Close,AMZN,119.44249725341797
6129,Close,AMZN,120.48899841308594
6130,Close,AMZN,121.31300354003906
6131,Close,AMZN,122.46649932861328
6132,Close,AMZN,124.89700317382812
6133,Close,AMZN,122.33699798583984
6134,Close,AMZN,121.84400177001953
6135,Close,AMZN,121.09300231933594
6136,Close,AMZN,120.51950073242188
6137,Close,AMZN,120.05500030517578
6138,Close,AMZN,122.11849975585938
6139,Close,AMZN,123.552001953125
6140,Close,AMZN,123.62049865722656
6141,Close,AMZN,123.91999816894531
6142,Close,AMZN,123.02999877929688
6143,Close,AMZN,124.1500015258789
6144,Close,AMZN,126.2030029296875
6145,Close,AMZN,130.04299926757812
6146,Close,AMZN,132.37249755859375
6147,Close,AMZN,127.89800262451172
6148,Close,AMZN,127.2509994506836
6149,Close,AMZN,128.63400268554688
6150,Close,AMZN,130.7635040283203
6151,Close,AMZN,132.0489959716797
6152,Close,AMZN,132.69900512695312
6153,Close,AMZN,133.75050354003906
6154,Close,AMZN,135.6909942626953
6155,Close,AMZN,138.2205047607422
6156,Close,AMZN,136.72000122070312
6157,Close,AMZN,137.72900390625
6158,Close,AMZN,134.64349365234375
6159,Close,AMZN,134.0189971923828
6160,Close,AMZN,137.9409942626953
6161,Close,AMZN,143.93499755859375
6162,Close,AMZN,144.51499938964844
6163,Close,AMZN,152.8520050048828
6164,Close,AMZN,150.00599670410156
6165,Close,AMZN,154.0554962158203
6166,Close,AMZN,159.13150024414062
6167,Close,AMZN,160.0
6168,Close,AMZN,155.1999969482422
6169,Close,AMZN,154.1999969482422
6170,Close,AMZN,150.44349670410156
6171,Close,AMZN,149.9949951171875
6172,Close,AMZN,148.09849548339844
6173,Close,AMZN,159.8419952392578
6174,Close,AMZN,156.9145050048828
6175,Close,AMZN,154.99549865722656
6176,Close,AMZN,149.32749938964844
6177,Close,AMZN,150.44549560546875
6178,Close,AMZN,152.760498046875
6179,Close,AMZN,150.01649475097656
6180,Close,AMZN,151.67649841308594
6181,Close,AMZN,152.593994140625
6182,Close,AMZN,158.23399353027344
6183,Close,AMZN,155.59449768066406
6184,Close,AMZN,156.94149780273438
6185,Close,AMZN,160.25149536132812
6186,Close,AMZN,161.25
6187,Close,AMZN,158.3730010986328
6188,Close,AMZN,157.4080047607422
6189,Close,AMZN,154.0334930419922
6190,Close,AMZN,158.11199951171875
6191,Close,AMZN,158.05099487304688
6192,Close,AMZN,157.4010009765625
6193,Close,AMZN,159.12049865722656
6194,Close,AMZN,165.62449645996094
6195,Close,AMZN,163.0240020751953
6196,Close,AMZN,164.86849975585938
6197,Close,AMZN,164.23599243164062
6198,Close,AMZN,165.3730010986328
6199,Close,AMZN,167.32449340820312
6200,Close,AMZN,172.09249877929688
6201,Close,AMZN,170.0
6202,Close,AMZN,170.08999633789062
6203,Close,AMZN,172.54800415039062
6204,Close,AMZN,174.95599365234375
6205,Close,AMZN,176.57249450683594
6206,Close,AMZN,168.39999389648438
6207,Close,AMZN,164.7310028076172
6208,Close,AMZN,157.49200439453125
6209,Close,AMZN,163.4304962158203
6210,Close,AMZN,158.7554931640625
6211,Close,AMZN,155.81100463867188
6212,Close,AMZN,155.14849853515625
6213,Close,AMZN,157.80650329589844
6214,Close,AMZN,153.90499877929688
6215,Close,AMZN,150.43649291992188
6216,Close,AMZN,147.74549865722656
6217,Close,AMZN,148.02349853515625
6218,Close,AMZN,156.44949340820312
6219,Close,AMZN,149.9929962158203
6220,Close,AMZN,150.989501953125
6221,Close,AMZN,154.75650024414062
6222,Close,AMZN,158.70249938964844
6223,Close,AMZN,157.24400329589844
6224,Close,AMZN,157.43649291992188
6225,Close,AMZN,161.06300354003906
6226,Close,AMZN,156.25
6227,Close,AMZN,159.9600067138672
6228,Close,AMZN,154.9980010986328
6229,Close,AMZN,159.7845001220703
6230,Close,AMZN,159.52749633789062
6231,Close,AMZN,164.33250427246094
6232,Close,AMZN,172.14649963378906
6233,Close,AMZN,172.18150329589844
6234,Close,AMZN,168.1855010986328
6235,Close,AMZN,166.9324951171875
6236,Close,AMZN,163.635498046875
6237,Close,AMZN,160.36050415039062
6238,Close,AMZN,160.85049438476562
6239,Close,AMZN,159.2469940185547
6240,Close,AMZN,158.82000732421875
6241,Close,AMZN,160.22000122070312
6242,Close,AMZN,160.3520050048828
6243,Close,AMZN,164.31649780273438
6244,Close,AMZN,158.13900756835938
6245,Close,AMZN,160.55050659179688
6246,Close,AMZN,151.8074951171875
6247,Close,AMZN,150.2239990234375
6248,Close,AMZN,152.42050170898438
6249,Close,AMZN,162.05799865722656
6250,Close,AMZN,166.10000610351562
6251,Close,AMZN,165.56849670410156
6252,Close,AMZN,157.18699645996094
6253,Close,AMZN,151.75100708007812
6254,Close,AMZN,156.8695068359375
6255,Close,AMZN,155.51400756835938
6256,Close,AMZN,156.4405059814453
6257,Close,AMZN,156.55299377441406
6258,Close,AMZN,156.7830047607422
6259,Close,AMZN,155.2729949951172
6260,Close,AMZN,155.8509979248047
6261,Close,AMZN,154.97000122070312
6262,Close,AMZN,154.91949462890625
6263,Close,AMZN,155.9029998779297
6264,Close,AMZN,159.2534942626953
6265,Close,AMZN,159.76699829101562
6266,Close,AMZN,158.40199279785156
6267,Close,AMZN,161.00399780273438
6268,Close,AMZN,160.17649841308594
6269,Close,AMZN,159.3365020751953
6270,Close,AMZN,158.12899780273438
6271,Close,AMZN,157.89999389648438
6272,Close,AMZN,158.864501953125
6273,Close,AMZN,155.2100067138672
6274,Close,AMZN,155.07449340820312
6275,Close,AMZN,155.8209991455078
6276,Close,AMZN,157.84849548339844
6277,Close,AMZN,158.25599670410156
6278,Close,AMZN,162.04800415039062
6279,Close,AMZN,161.8040008544922
6280,Close,AMZN,160.08250427246094
6281,Close,AMZN,160.3090057373047
6282,Close,AMZN,160.3260040283203
6283,Close,AMZN,159.2635040283203
6284,Close,AMZN,158.63450622558594
6285,Close,AMZN,164.197998046875
6286,Close,AMZN,166.10000610351562
6287,Close,AMZN,164.29249572753906
6288,Close,AMZN,162.84649658203125
6289,Close,AMZN,159.3314971923828
6290,Close,AMZN,160.92550659179688
6291,Close,AMZN,156.91900634765625
6292,Close,AMZN,158.10800170898438
6293,Close,AMZN,159.13499450683594
6294,Close,AMZN,155.7104949951172
6295,Close,AMZN,156.04150390625
6296,Close,AMZN,158.29449462890625
6297,Close,AMZN,156.37350463867188
6298,Close,AMZN,155.21249389648438
6299,Close,AMZN,156.03799438476562
6300,Close,AMZN,163.16900634765625
6301,Close,AMZN,165.34950256347656
6302,Close,AMZN,164.6114959716797
6303,Close,AMZN,164.6999969482422
6304,Close,AMZN,166.30650329589844
6305,Close,AMZN,161.62899780273438
6306,Close,AMZN,161.88099670410156
6307,Close,AMZN,160.30999755859375
6308,Close,AMZN,167.1439971923828
6309,Close,AMZN,169.0
6310,Close,AMZN,165.62649536132812
6311,Close,AMZN,166.5500030517578
6312,Close,AMZN,167.6074981689453
6313,Close,AMZN,166.14700317382812
6314,Close,AMZN,165.25
6315,Close,AMZN,164.32899475097656
6316,Close,AMZN,163.10650634765625
6317,Close,AMZN,163.885498046875
6318,Close,AMZN,163.44749450683594
6319,Close,AMZN,165.4320068359375
6320,Close,AMZN,166.4114990234375
6321,Close,AMZN,162.4949951171875
6322,Close,AMZN,159.03700256347656
6323,Close,AMZN,159.72500610351562
6324,Close,AMZN,157.97650146484375
6325,Close,AMZN,152.85800170898438
6326,Close,AMZN,154.64649963378906
6327,Close,AMZN,157.3070068359375
6328,Close,AMZN,154.72650146484375
6329,Close,AMZN,150.25
6330,Close,AMZN,148.8784942626953
6331,Close,AMZN,150.0229949951172
6332,Close,AMZN,147.59750366210938
6333,Close,AMZN,153.1425018310547
6334,Close,AMZN,152.8820037841797
6335,Close,AMZN,155.67950439453125
6336,Close,AMZN,154.47450256347656
6337,Close,AMZN,154.08399963378906
6338,Close,AMZN,154.59300231933594
6339,Close,AMZN,156.7864990234375
6340,Close,AMZN,151.39950561523438
6341,Close,AMZN,153.7480010986328
6342,Close,AMZN,155.5435028076172
6343,Close,AMZN,156.875
6344,Close,AMZN,154.35350036621094
6345,Close,AMZN,152.31300354003906
6346,Close,AMZN,152.60150146484375
6347,Close,AMZN,153.7864990234375
6348,Close,AMZN,152.76449584960938
6349,Close,AMZN,154.70399475097656
6350,Close,AMZN,158.0500030517578
6351,Close,AMZN,161.3365020751953
6352,Close,AMZN,161.1909942626953
6353,Close,AMZN,163.96949768066406
6354,Close,AMZN,164.96499633789062
6355,Close,AMZN,168.61000061035156
6356,Close,AMZN,168.96949768066406
6357,Close,AMZN,170.0
6358,Close,AMZN,166.64999389648438
6359,Close,AMZN,168.95449829101562
6360,Close,AMZN,169.9720001220703
6361,Close,AMZN,168.60049438476562
6362,Close,AMZN,166.7344970703125
6363,Close,AMZN,168.1009979248047
6364,Close,AMZN,165.45199584960938
6365,Close,AMZN,167.04400634765625
6366,Close,AMZN,170.4499969482422
6367,Close,AMZN,170.8715057373047
6368,Close,AMZN,172.9250030517578
6369,Close,AMZN,173.5655059814453
6370,Close,AMZN,173.37100219726562
6371,Close,AMZN,169.32449340820312
6372,Close,AMZN,165.593505859375
6373,Close,AMZN,163.52699279785156
6374,Close,AMZN,165.31849670410156
6375,Close,AMZN,164.58050537109375
6376,Close,AMZN,159.52450561523438
6377,Close,AMZN,161.19549560546875
6378,Close,AMZN,157.5970001220703
6379,Close,AMZN,158.07350158691406
6380,Close,AMZN,161.14500427246094
6381,Close,AMZN,163.51950073242188
6382,Close,AMZN,161.61399841308594
6383,Close,AMZN,161.58999633789062
6384,Close,AMZN,162.38400268554688
6385,Close,AMZN,160.1540069580078
6386,Close,AMZN,162.24949645996094
6387,Close,AMZN,162.95249938964844
6388,Close,AMZN,163.25799560546875
6389,Close,AMZN,161.5054931640625
6390,Close,AMZN,161.15350341796875
6391,Close,AMZN,160.9324951171875
6392,Close,AMZN,161.69949340820312
6393,Close,AMZN,159.35049438476562
6394,Close,AMZN,160.31100463867188
6395,Close,AMZN,159.90049743652344
6396,Close,AMZN,163.20550537109375
6397,Close,AMZN,164.0574951171875
6398,Close,AMZN,167.4824981689453
6399,Close,AMZN,167.3415069580078
6400,Close,AMZN,169.19349670410156
6401,Close,AMZN,169.156494140625
6402,Close,AMZN,170.7624969482422
6403,Close,AMZN,174.46200561523438
6404,Close,AMZN,174.34500122070312
6405,Close,AMZN,172.697998046875
6406,Close,AMZN,175.27200317382812
6407,Close,AMZN,175.1909942626953
6408,Close,AMZN,172.45399475097656
6409,Close,AMZN,170.072998046875
6410,Close,AMZN,172.1945037841797
6411,Close,AMZN,172.40699768066406
6412,Close,AMZN,172.00799560546875
6413,Close,AMZN,171.64849853515625
6414,Close,AMZN,175.5489959716797
6415,Close,AMZN,183.78700256347656
6416,Close,AMZN,184.82899475097656
6417,Close,AMZN,186.57049560546875
6418,Close,AMZN,185.9669952392578
6419,Close,AMZN,185.92750549316406
6420,Close,AMZN,183.8679962158203
6421,Close,AMZN,184.08399963378906
6422,Close,AMZN,181.55999755859375
6423,Close,AMZN,178.68150329589844
6424,Close,AMZN,177.47950744628906
6425,Close,AMZN,178.6595001220703
6426,Close,AMZN,179.25999450683594
6427,Close,AMZN,181.90150451660156
6428,Close,AMZN,182.83200073242188
6429,Close,AMZN,184.99099731445312
6430,Close,AMZN,181.3195037841797
6431,Close,AMZN,181.51600646972656
6432,Close,AMZN,179.99600219726562
6433,Close,AMZN,166.37950134277344
6434,Close,AMZN,166.57400512695312
6435,Close,AMZN,168.31199645996094
6436,Close,AMZN,167.73599243164062
6437,Close,AMZN,168.79949951171875
6438,Close,AMZN,167.2469940185547
6439,Close,AMZN,167.093505859375
6440,Close,AMZN,166.03399658203125
6441,Close,AMZN,164.60549926757812
6442,Close,AMZN,165.1750030517578
6443,Close,AMZN,164.69850158691406
6444,Close,AMZN,164.94949340820312
6445,Close,AMZN,162.09800720214844
6446,Close,AMZN,160.06100463867188
6447,Close,AMZN,159.3874969482422
6448,Close,AMZN,159.99749755859375
6449,Close,AMZN,163.2935028076172
6450,Close,AMZN,165.28900146484375
6451,Close,AMZN,164.95899963378906
6452,Close,AMZN,165.8000030517578
6453,Close,AMZN,167.48150634765625
6454,Close,AMZN,171.07850646972656
6455,Close,AMZN,173.5395050048828
6456,Close,AMZN,173.9499969482422
6457,Close,AMZN,173.156005859375
6458,Close,AMZN,173.90249633789062
6459,Close,AMZN,175.46449279785156
6460,Close,AMZN,176.27499389648438
6461,Close,AMZN,174.20799255371094
6462,Close,AMZN,173.45750427246094
6463,Close,AMZN,172.85850524902344
6464,Close,AMZN,172.5
6465,Close,AMZN,173.7895050048828
6466,Close,AMZN,174.41200256347656
6467,Close,AMZN,173.12600708007812
6468,Close,AMZN,167.7864990234375
6469,Close,AMZN,167.18150329589844
6470,Close,AMZN,169.00250244140625
6471,Close,AMZN,170.8000030517578
6472,Close,AMZN,171.2760009765625
6473,Close,AMZN,170.2899932861328
6474,Close,AMZN,165.79800415039062
6475,Close,AMZN,165.05599975585938
6476,Close,AMZN,164.2519989013672
6477,Close,AMZN,164.16299438476562
6478,Close,AMZN,159.48899841308594
6479,Close,AMZN,161.0500030517578
6480,Close,AMZN,163.10049438476562
6481,Close,AMZN,165.1215057373047
6482,Close,AMZN,164.43099975585938
6483,Close,AMZN,162.31500244140625
6484,Close,AMZN,162.3665008544922
6485,Close,AMZN,164.21400451660156
6486,Close,AMZN,164.9929962158203
6487,Close,AMZN,170.4510040283203
6488,Close,AMZN,172.33700561523438
6489,Close,AMZN,172.20750427246094
6490,Close,AMZN,170.7530059814453
6491,Close,AMZN,171.75050354003906
6492,Close,AMZN,166.77749633789062
6493,Close,AMZN,166.01849365234375
6494,Close,AMZN,168.80349731445312
6495,Close,AMZN,169.62449645996094
6496,Close,AMZN,172.32850646972656
6497,Close,AMZN,168.6215057373047
6498,Close,AMZN,165.90550231933594
6499,Close,AMZN,165.6374969482422
6500,Close,AMZN,169.1999969482422
6501,Close,AMZN,173.85000610351562
6502,Close,AMZN,175.94949340820312
6503,Close,AMZN,174.44900512695312
6504,Close,AMZN,178.81149291992188
6505,Close,AMZN,174.1024932861328
6506,Close,AMZN,173.625
6507,Close,AMZN,176.25750732421875
6508,Close,AMZN,177.28399658203125
6509,Close,AMZN,177.03500366210938
6510,Close,AMZN,177.4499969482422
6511,Close,AMZN,184.80299377441406
6512,Close,AMZN,183.82850646972656
6513,Close,AMZN,178.6284942626953
6514,Close,AMZN,179.0019989013672
6515,Close,AMZN,179.02049255371094
6516,Close,AMZN,175.22799682617188
6517,Close,AMZN,178.07850646972656
6518,Close,AMZN,175.35350036621094
6519,Close,AMZN,172.18600463867188
6520,Close,AMZN,171.8679962158203
6521,Close,AMZN,169.489501953125
6522,Close,AMZN,171.36849975585938
6523,Close,AMZN,176.1645050048828
6524,Close,AMZN,176.1580047607422
6525,Close,AMZN,174.17100524902344
6526,Close,AMZN,172.21200561523438
6527,Close,AMZN,169.5675048828125
6528,Close,AMZN,169.0915069580078
6529,Close,AMZN,173.31500244140625
6530,Close,AMZN,168.87100219726562
6531,Close,AMZN,170.0175018310547
6532,Close,AMZN,167.07899475097656
6533,Close,AMZN,170.41700744628906
6534,Close,AMZN,171.03700256347656
6535,Close,AMZN,171.06849670410156
6536,Close,AMZN,169.66949462890625
6537,Close,AMZN,170.66099548339844
6538,Close,AMZN,169.2010040283203
6539,Close,AMZN,168.64450073242188
6540,Close,AMZN,166.7169952392578
6541,Close,AMZN,170.4044952392578
6542,Close,AMZN,167.52200317382812
6543,Close,AMZN,164.35699462890625
6544,Close,AMZN,163.25399780273438
6545,Close,AMZN,162.5540008544922
6546,Close,AMZN,161.48599243164062
6547,Close,AMZN,165.36199951171875
6548,Close,AMZN,165.20700073242188
6549,Close,AMZN,161.21400451660156
6550,Close,AMZN,162.13800048828125
6551,Close,AMZN,158.91749572753906
6552,Close,AMZN,156.2989959716797
6553,Close,AMZN,151.66749572753906
6554,Close,AMZN,142.64300537109375
6555,Close,AMZN,144.54400634765625
6556,Close,AMZN,139.98599243164062
6557,Close,AMZN,138.87249755859375
6558,Close,AMZN,139.6374969482422
6559,Close,AMZN,143.97799682617188
6560,Close,AMZN,149.57350158691406
6561,Close,AMZN,151.19349670410156
6562,Close,AMZN,150.6125030517578
6563,Close,AMZN,138.8455047607422
6564,Close,AMZN,157.63949584960938
6565,Close,AMZN,157.9355010986328
6566,Close,AMZN,161.4134979248047
6567,Close,AMZN,161.1894989013672
6568,Close,AMZN,159.0034942626953
6569,Close,AMZN,153.2935028076172
6570,Close,AMZN,155.16700744628906
6571,Close,AMZN,156.510498046875
6572,Close,AMZN,158.10049438476562
6573,Close,AMZN,154.65249633789062
6574,Close,AMZN,152.60150146484375
6575,Close,AMZN,150.19749450683594
6576,Close,AMZN,144.82699584960938
6577,Close,AMZN,151.35800170898438
6578,Close,AMZN,153.7884979248047
6579,Close,AMZN,153.56300354003906
6580,Close,AMZN,151.14199829101562
6581,Close,AMZN,152.05250549316406
6582,Close,AMZN,147.89849853515625
6583,Close,AMZN,145.64100646972656
6584,Close,AMZN,137.4530029296875
6585,Close,AMZN,136.01449584960938
6586,Close,AMZN,139.2790069580078
6587,Close,AMZN,146.8175048828125
6588,Close,AMZN,145.52450561523438
6589,Close,AMZN,141.85299682617188
6590,Close,AMZN,147.3665008544922
6591,Close,AMZN,153.10400390625
6592,Close,AMZN,157.23899841308594
6593,Close,AMZN,161.25050354003906
6594,Close,AMZN,161.4915008544922
6595,Close,AMZN,164.88900756835938
6596,Close,AMZN,163.4080047607422
6597,Close,AMZN,163.64950561523438
6598,Close,AMZN,164.77349853515625
6599,Close,AMZN,168.99049377441406
6600,Close,AMZN,169.31500244140625
6601,Close,AMZN,166.30099487304688
6602,Close,AMZN,162.99749755859375
6603,Close,AMZN,163.55999755859375
6604,Close,AMZN,168.34649658203125
6605,Close,AMZN,164.05499267578125
6606,Close,AMZN,158.75599670410156
6607,Close,AMZN,157.7845001220703
6608,Close,AMZN,154.4604949951172
6609,Close,AMZN,151.1219940185547
6610,Close,AMZN,150.78750610351562
6611,Close,AMZN,155.54100036621094
6612,Close,AMZN,151.7064971923828
6613,Close,AMZN,152.78500366210938
6614,Close,AMZN,158.11549377441406
