Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Timor-Leste,TLS,interest rate,FR.INR.RINR,5.871061466,13.88733453,13.52825223,15.02372557,9.697107687,41.2938033,-30.12317018,-0.326379917,39.84240463,12.08283092
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,interest rate,FR.INR.RINR,,,,,,,,,,
Tonga,TON,interest rate,FR.INR.RINR,2.884816193,4.810914137,2.175414286,1.996721274,1.481269503,7.844427462,5.604933387,-1.227246067,0.287677121,-0.452939459
South Asia (IDA & IBRD),TSA,interest rate,FR.INR.RINR,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,interest rate,FR.INR.RINR,,,,,,,,,,
Trinidad and Tobago,TTO,interest rate,FR.INR.RINR,18.89946214,9.503259917,1.114252163,7.965379933,11.92738414,9.290245697,-8.117777528,-7.277902016,23.56610646,7.635070085
Tunisia,TUN,interest rate,FR.INR.RINR,,,,,,,,,,
Turkiye,TUR,interest rate,FR.INR.RINR,,,,,,,,,,
Tuvalu,TUV,interest rate,FR.INR.RINR,,,,,,,,,,
Tanzania,TZA,interest rate,FR.INR.RINR,7.912936186,7.896286481,14.70937325,13.98595349,14.36289174,9.637502016,,,,
Uganda,UGA,interest rate,FR.INR.RINR,16.5546646,18.23339373,15.89084711,14.7478688,,,,,,
Ukraine,UKR,interest rate,FR.INR.RINR,-12.28292898,1.827569688,-4.680484232,3.125121817,10.69365877,3.62431779,-9.224526959,-12.08600527,1.866371488,6.510478386
Upper middle income,UMC,interest rate,FR.INR.RINR,,,,,,,,,,
Uruguay,URY,interest rate,FR.INR.RINR,5.448671586,7.400566457,7.71512606,4.348315181,3.049128555,0.458650581,-3.262141346,5.437763047,8.202350856,5.395953546
United States,USA,interest rate,FR.INR.RINR,2.475163484,2.637731138,2.371619073,2.46243187,3.719680362,2.846147979,-1.08716754,,,
Uzbekistan,UZB,interest rate,FR.INR.RINR,2.962029555,4.217004277,-13.69141211,-4.699302529,5.128645565,10.60543978,6.799111986,6.363174975,7.315782579,8.590822145
St. Vincent and the Grenadines,VCT,interest rate,FR.INR.RINR,10.11079175,9.772952204,6.545241683,6.831386662,5.94263072,8.871175908,6.921989614,-0.518741606,4.128321398,3.262260184
"Venezuela, RB",VEN,interest rate,FR.INR.RINR,-49.30826771,-70.36036353,-89.47080187,,,,,,,
British Virgin Islands,VGB,interest rate,FR.INR.RINR,,,,,,,,,,
Virgin Islands (U.S.),VIR,interest rate,FR.INR.RINR,,,,,,,,,,
Viet Nam,VNM,interest rate,FR.INR.RINR,8.988296876,5.048602928,2.591514159,3.614155043,5.159252657,6.090642997,4.792180473,3.418616845,7.081368362,
Vanuatu,VUT,interest rate,FR.INR.RINR,3.927512405,8.110441292,5.575076658,6.757115697,6.550561787,6.786465234,8.573626787,-2.176606856,1.835720894,9.405090279
World,WLD,interest rate,FR.INR.RINR,,,,,,,,,,
Samoa,WSM,interest rate,FR.INR.RINR,5.332260593,6.696588051,8.431054502,7.767265148,7.319919293,7.392394771,9.291020157,5.605277574,1.394839809,0.005132892
Kosovo,XKX,interest rate,FR.INR.RINR,7.665564921,6.615990449,6.364675068,5.079008841,,,,,,
"Yemen, Rep.",YEM,interest rate,FR.INR.RINR,,,,,,,,,,
South Africa,ZAF,interest rate,FR.INR.RINR,3.667742833,3.278251678,4.647315485,5.856183558,5.268415653,2.198413839,0.59508786,3.37387624,6.47206699,7.417539822
Zambia,ZMB,interest rate,FR.INR.RINR,6.179215852,1.693929278,2.091490485,2.21586529,2.469674325,-3.893032453,,,,
Zimbabwe,ZWE,interest rate,FR.INR.RINR,7.886492963,4.846765011,-64.05698706,3.454824657,-76.63157616,-80.61026214,-30.3181952,-38.09365074,-68.87726699,
